record_index,system,component,family,path_id,readiness,switch_class,switch_verdict,switch_reason,issue_codes,t4,t4_status,t3,t3_status,t2,t2_status,t1,t1_status,t4_t3_km,t4_t3_modes,t3_t2_km,t3_t2_modes,t2_t1_km,t2_t1_modes,t1_oem_km,t1_oem_modes
47,Accoudoir allée,acier,steel,R047-P0232,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,thyssenkrupp Materials France,alternate,SCHROTH Safety Products,baseline_primary,Groupe Segnere / SEGNERE Ade,alternate_requires_allocation_source,7716.9,ship|truck,7295.8,ship|truck,7291.4,ship|truck,646.9,truck
47,Accoudoir allée,acier,steel,R047-P0233,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,thyssenkrupp Materials France,alternate,SCHROTH Safety Products,baseline_primary,Senior Aerospace Thailand,alternate_requires_allocation_source,7716.9,ship|truck,7295.8,ship|truck,15646.4,ship|truck,9564.8,ship|truck
47,Accoudoir allée,acier,steel,R047-P0234,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,thyssenkrupp Materials France,alternate,SCHROTH Safety Products,baseline_primary,JAMCO Aircraft Interiors - Niigata,alternate,7716.9,ship|truck,7295.8,ship|truck,11768.1,ship|truck,9489.6,ship|truck
47,Accoudoir allée,acier,steel,R047-P0235,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,thyssenkrupp Materials France,alternate,SCHROTH Safety Products,baseline_primary,JAMCO Aircraft Interiors - Miyazaki,alternate,7716.9,ship|truck,7295.8,ship|truck,12743.0,ship|truck,9734.7,ship|truck
47,Accoudoir allée,acier,steel,R047-P0236,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,thyssenkrupp Materials France,alternate,SCHROTH Safety Products,baseline_primary,JAMCO Philippines Inc.,alternate,7716.9,ship|truck,7295.8,ship|truck,14897.1,ship|truck,10691.9,ship|truck
47,Accoudoir allée,acier,steel,R047-P0237,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,thyssenkrupp Materials France,alternate,SCHROTH Safety Products,baseline_primary,L&P Aerospace,alternate,7716.9,ship|truck,7295.8,ship|truck,7310.5,ship|truck,18.8,truck
47,Accoudoir allée,acier,steel,R047-P0238,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,thyssenkrupp Materials France,alternate,SCHROTH Safety Products,baseline_primary,JV Group,alternate_requires_allocation_source,7716.9,ship|truck,7295.8,ship|truck,7210.8,ship|truck,477.9,truck
47,Accoudoir allée,acier,steel,R047-P0239,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Aubert & Duval,baseline_primary,SCHROTH Safety Products,baseline_primary,ESPACE,baseline_primary,7713.1,ship|truck,7436.5,ship|truck,7201.2,ship|truck,490.2,truck
47,Accoudoir allée,acier,steel,R047-P0240,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Aubert & Duval,baseline_primary,SCHROTH Safety Products,baseline_primary,Groupe LAUAK,alternate,7713.1,ship|truck,7436.5,ship|truck,7182.5,ship|truck,654.3,truck
47,Accoudoir allée,acier,steel,R047-P0241,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Aubert & Duval,baseline_primary,SCHROTH Safety Products,baseline_primary,ETS Gattefin,alternate_requires_allocation_source,7713.1,ship|truck,7436.5,ship|truck,7358.9,ship|truck,186.9,truck
47,Accoudoir allée,acier,steel,R047-P0242,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Aubert & Duval,baseline_primary,SCHROTH Safety Products,baseline_primary,AmSafe,alternate_requires_allocation_source,7713.1,ship|truck,7436.5,ship|truck,3174.8,ship|truck,8786.7,ship|truck
47,Accoudoir allée,acier,steel,R047-P0243,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Aubert & Duval,baseline_primary,SCHROTH Safety Products,baseline_primary,J&C Aero,alternate,7713.1,ship|truck,7436.5,ship|truck,8586.3,ship|truck,1722.2,rail|truck
47,Accoudoir allée,acier,steel,R047-P0244,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Aubert & Duval,baseline_primary,SCHROTH Safety Products,baseline_primary,Anjou Aeronautique,alternate,7713.1,ship|truck,7436.5,ship|truck,7298.1,ship|truck,19.2,truck
47,Accoudoir allée,acier,steel,R047-P0245,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Aubert & Duval,baseline_primary,SCHROTH Safety Products,baseline_primary,MGA Villeneuve St Lot,alternate_requires_allocation_source,7713.1,ship|truck,7436.5,ship|truck,7317.2,ship|truck,499.6,truck
47,Accoudoir allée,acier,steel,R047-P0246,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Aubert & Duval,baseline_primary,SCHROTH Safety Products,baseline_primary,Ancra International,alternate,7713.1,ship|truck,7436.5,ship|truck,3710.3,ship|truck,9043.4,ship|truck
47,Accoudoir allée,acier,steel,R047-P0247,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Aubert & Duval,baseline_primary,SCHROTH Safety Products,baseline_primary,TA Aerospace,alternate,7713.1,ship|truck,7436.5,ship|truck,3772.2,ship|truck,9050.2,ship|truck
47,Accoudoir allée,acier,steel,R047-P0248,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Aubert & Duval,baseline_primary,SCHROTH Safety Products,baseline_primary,SUMPAR,alternate_requires_allocation_source,7713.1,ship|truck,7436.5,ship|truck,7230.0,ship|truck,83.8,truck
47,Accoudoir allée,acier,steel,R047-P0249,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Aubert & Duval,baseline_primary,SCHROTH Safety Products,baseline_primary,Groupe Segnere / SEGNERE Ade,alternate_requires_allocation_source,7713.1,ship|truck,7436.5,ship|truck,7291.4,ship|truck,646.9,truck
47,Accoudoir allée,acier,steel,R047-P0250,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Aubert & Duval,baseline_primary,SCHROTH Safety Products,baseline_primary,Senior Aerospace Thailand,alternate_requires_allocation_source,7713.1,ship|truck,7436.5,ship|truck,15646.4,ship|truck,9564.8,ship|truck
47,Accoudoir allée,acier,steel,R047-P0251,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Aubert & Duval,baseline_primary,SCHROTH Safety Products,baseline_primary,JAMCO Aircraft Interiors - Niigata,alternate,7713.1,ship|truck,7436.5,ship|truck,11768.1,ship|truck,9489.6,ship|truck
47,Accoudoir allée,acier,steel,R047-P0252,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Aubert & Duval,baseline_primary,SCHROTH Safety Products,baseline_primary,JAMCO Aircraft Interiors - Miyazaki,alternate,7713.1,ship|truck,7436.5,ship|truck,12743.0,ship|truck,9734.7,ship|truck
47,Accoudoir allée,acier,steel,R047-P0253,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Aubert & Duval,baseline_primary,SCHROTH Safety Products,baseline_primary,JAMCO Philippines Inc.,alternate,7713.1,ship|truck,7436.5,ship|truck,14897.1,ship|truck,10691.9,ship|truck
47,Accoudoir allée,acier,steel,R047-P0254,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Aubert & Duval,baseline_primary,SCHROTH Safety Products,baseline_primary,L&P Aerospace,alternate,7713.1,ship|truck,7436.5,ship|truck,7310.5,ship|truck,18.8,truck
47,Accoudoir allée,acier,steel,R047-P0255,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Aubert & Duval,baseline_primary,SCHROTH Safety Products,baseline_primary,JV Group,alternate_requires_allocation_source,7713.1,ship|truck,7436.5,ship|truck,7210.8,ship|truck,477.9,truck
47,Accoudoir allée,acier,steel,R047-P0256,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,SCHROTH Safety Products,baseline_primary,ESPACE,baseline_primary,7533.0,ship|truck,7640.5,ship|truck,7201.2,ship|truck,490.2,truck
47,Accoudoir allée,acier,steel,R047-P0257,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,SCHROTH Safety Products,baseline_primary,Groupe LAUAK,alternate,7533.0,ship|truck,7640.5,ship|truck,7182.5,ship|truck,654.3,truck
47,Accoudoir allée,acier,steel,R047-P0258,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,SCHROTH Safety Products,baseline_primary,ETS Gattefin,alternate_requires_allocation_source,7533.0,ship|truck,7640.5,ship|truck,7358.9,ship|truck,186.9,truck
47,Accoudoir allée,acier,steel,R047-P0259,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,SCHROTH Safety Products,baseline_primary,AmSafe,alternate_requires_allocation_source,7533.0,ship|truck,7640.5,ship|truck,3174.8,ship|truck,8786.7,ship|truck
47,Accoudoir allée,acier,steel,R047-P0260,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,SCHROTH Safety Products,baseline_primary,J&C Aero,alternate,7533.0,ship|truck,7640.5,ship|truck,8586.3,ship|truck,1722.2,rail|truck
47,Accoudoir allée,acier,steel,R047-P0261,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,SCHROTH Safety Products,baseline_primary,Anjou Aeronautique,alternate,7533.0,ship|truck,7640.5,ship|truck,7298.1,ship|truck,19.2,truck
47,Accoudoir allée,acier,steel,R047-P0262,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,SCHROTH Safety Products,baseline_primary,MGA Villeneuve St Lot,alternate_requires_allocation_source,7533.0,ship|truck,7640.5,ship|truck,7317.2,ship|truck,499.6,truck
47,Accoudoir allée,acier,steel,R047-P0263,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,SCHROTH Safety Products,baseline_primary,Ancra International,alternate,7533.0,ship|truck,7640.5,ship|truck,3710.3,ship|truck,9043.4,ship|truck
47,Accoudoir allée,acier,steel,R047-P0264,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,SCHROTH Safety Products,baseline_primary,TA Aerospace,alternate,7533.0,ship|truck,7640.5,ship|truck,3772.2,ship|truck,9050.2,ship|truck
47,Accoudoir allée,acier,steel,R047-P0265,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,SCHROTH Safety Products,baseline_primary,SUMPAR,alternate_requires_allocation_source,7533.0,ship|truck,7640.5,ship|truck,7230.0,ship|truck,83.8,truck
47,Accoudoir allée,acier,steel,R047-P0266,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,SCHROTH Safety Products,baseline_primary,Groupe Segnere / SEGNERE Ade,alternate_requires_allocation_source,7533.0,ship|truck,7640.5,ship|truck,7291.4,ship|truck,646.9,truck
47,Accoudoir allée,acier,steel,R047-P0267,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,SCHROTH Safety Products,baseline_primary,Senior Aerospace Thailand,alternate_requires_allocation_source,7533.0,ship|truck,7640.5,ship|truck,15646.4,ship|truck,9564.8,ship|truck
47,Accoudoir allée,acier,steel,R047-P0268,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,SCHROTH Safety Products,baseline_primary,JAMCO Aircraft Interiors - Niigata,alternate,7533.0,ship|truck,7640.5,ship|truck,11768.1,ship|truck,9489.6,ship|truck
47,Accoudoir allée,acier,steel,R047-P0269,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,SCHROTH Safety Products,baseline_primary,JAMCO Aircraft Interiors - Miyazaki,alternate,7533.0,ship|truck,7640.5,ship|truck,12743.0,ship|truck,9734.7,ship|truck
47,Accoudoir allée,acier,steel,R047-P0270,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,SCHROTH Safety Products,baseline_primary,JAMCO Philippines Inc.,alternate,7533.0,ship|truck,7640.5,ship|truck,14897.1,ship|truck,10691.9,ship|truck
47,Accoudoir allée,acier,steel,R047-P0271,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,SCHROTH Safety Products,baseline_primary,L&P Aerospace,alternate,7533.0,ship|truck,7640.5,ship|truck,7310.5,ship|truck,18.8,truck
47,Accoudoir allée,acier,steel,R047-P0272,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Tata Steel,alternate,Altec Etirage,alternate,SCHROTH Safety Products,baseline_primary,JV Group,alternate_requires_allocation_source,7533.0,ship|truck,7640.5,ship|truck,7210.8,ship|truck,477.9,truck
47,Accoudoir allée,acier,steel,R047-P0273,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,Krupp,alternate,SCHROTH Safety Products,baseline_primary,ESPACE,baseline_primary,7043.7,ship|truck,7617.9,ship|truck,7201.2,ship|truck,490.2,truck
47,Accoudoir allée,acier,steel,R047-P0274,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,Krupp,alternate,SCHROTH Safety Products,baseline_primary,Groupe LAUAK,alternate,7043.7,ship|truck,7617.9,ship|truck,7182.5,ship|truck,654.3,truck
47,Accoudoir allée,acier,steel,R047-P0275,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,Krupp,alternate,SCHROTH Safety Products,baseline_primary,ETS Gattefin,alternate_requires_allocation_source,7043.7,ship|truck,7617.9,ship|truck,7358.9,ship|truck,186.9,truck
47,Accoudoir allée,acier,steel,R047-P0276,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,Krupp,alternate,SCHROTH Safety Products,baseline_primary,AmSafe,alternate_requires_allocation_source,7043.7,ship|truck,7617.9,ship|truck,3174.8,ship|truck,8786.7,ship|truck
47,Accoudoir allée,acier,steel,R047-P0277,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,Krupp,alternate,SCHROTH Safety Products,baseline_primary,J&C Aero,alternate,7043.7,ship|truck,7617.9,ship|truck,8586.3,ship|truck,1722.2,rail|truck
47,Accoudoir allée,acier,steel,R047-P0278,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,Krupp,alternate,SCHROTH Safety Products,baseline_primary,Anjou Aeronautique,alternate,7043.7,ship|truck,7617.9,ship|truck,7298.1,ship|truck,19.2,truck
47,Accoudoir allée,acier,steel,R047-P0279,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,Krupp,alternate,SCHROTH Safety Products,baseline_primary,MGA Villeneuve St Lot,alternate_requires_allocation_source,7043.7,ship|truck,7617.9,ship|truck,7317.2,ship|truck,499.6,truck
47,Accoudoir allée,acier,steel,R047-P0280,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,Krupp,alternate,SCHROTH Safety Products,baseline_primary,Ancra International,alternate,7043.7,ship|truck,7617.9,ship|truck,3710.3,ship|truck,9043.4,ship|truck
47,Accoudoir allée,acier,steel,R047-P0281,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,Krupp,alternate,SCHROTH Safety Products,baseline_primary,TA Aerospace,alternate,7043.7,ship|truck,7617.9,ship|truck,3772.2,ship|truck,9050.2,ship|truck
47,Accoudoir allée,acier,steel,R047-P0282,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,Krupp,alternate,SCHROTH Safety Products,baseline_primary,SUMPAR,alternate_requires_allocation_source,7043.7,ship|truck,7617.9,ship|truck,7230.0,ship|truck,83.8,truck
47,Accoudoir allée,acier,steel,R047-P0283,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,Krupp,alternate,SCHROTH Safety Products,baseline_primary,Groupe Segnere / SEGNERE Ade,alternate_requires_allocation_source,7043.7,ship|truck,7617.9,ship|truck,7291.4,ship|truck,646.9,truck
47,Accoudoir allée,acier,steel,R047-P0284,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,Krupp,alternate,SCHROTH Safety Products,baseline_primary,Senior Aerospace Thailand,alternate_requires_allocation_source,7043.7,ship|truck,7617.9,ship|truck,15646.4,ship|truck,9564.8,ship|truck
47,Accoudoir allée,acier,steel,R047-P0285,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,Krupp,alternate,SCHROTH Safety Products,baseline_primary,JAMCO Aircraft Interiors - Niigata,alternate,7043.7,ship|truck,7617.9,ship|truck,11768.1,ship|truck,9489.6,ship|truck
47,Accoudoir allée,acier,steel,R047-P0286,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,Krupp,alternate,SCHROTH Safety Products,baseline_primary,JAMCO Aircraft Interiors - Miyazaki,alternate,7043.7,ship|truck,7617.9,ship|truck,12743.0,ship|truck,9734.7,ship|truck
47,Accoudoir allée,acier,steel,R047-P0287,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,Krupp,alternate,SCHROTH Safety Products,baseline_primary,JAMCO Philippines Inc.,alternate,7043.7,ship|truck,7617.9,ship|truck,14897.1,ship|truck,10691.9,ship|truck
47,Accoudoir allée,acier,steel,R047-P0288,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,Krupp,alternate,SCHROTH Safety Products,baseline_primary,L&P Aerospace,alternate,7043.7,ship|truck,7617.9,ship|truck,7310.5,ship|truck,18.8,truck
47,Accoudoir allée,acier,steel,R047-P0289,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,Krupp,alternate,SCHROTH Safety Products,baseline_primary,JV Group,alternate_requires_allocation_source,7043.7,ship|truck,7617.9,ship|truck,7210.8,ship|truck,477.9,truck
47,Accoudoir allée,acier,steel,R047-P0290,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,thyssenkrupp Materials France,alternate,SCHROTH Safety Products,baseline_primary,ESPACE,baseline_primary,6756.6,ship|truck,7295.8,ship|truck,7201.2,ship|truck,490.2,truck
47,Accoudoir allée,acier,steel,R047-P0291,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,thyssenkrupp Materials France,alternate,SCHROTH Safety Products,baseline_primary,Groupe LAUAK,alternate,6756.6,ship|truck,7295.8,ship|truck,7182.5,ship|truck,654.3,truck
47,Accoudoir allée,acier,steel,R047-P0292,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,thyssenkrupp Materials France,alternate,SCHROTH Safety Products,baseline_primary,ETS Gattefin,alternate_requires_allocation_source,6756.6,ship|truck,7295.8,ship|truck,7358.9,ship|truck,186.9,truck
47,Accoudoir allée,acier,steel,R047-P0293,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,thyssenkrupp Materials France,alternate,SCHROTH Safety Products,baseline_primary,AmSafe,alternate_requires_allocation_source,6756.6,ship|truck,7295.8,ship|truck,3174.8,ship|truck,8786.7,ship|truck
47,Accoudoir allée,acier,steel,R047-P0294,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,thyssenkrupp Materials France,alternate,SCHROTH Safety Products,baseline_primary,J&C Aero,alternate,6756.6,ship|truck,7295.8,ship|truck,8586.3,ship|truck,1722.2,rail|truck
47,Accoudoir allée,acier,steel,R047-P0295,secondary_candidate_needs_qualification,candidate_requires_material_certificate,candidate_requires_validation,"Material family is plausible, but grade/certificate/site/allocation are required.",inactive_alternate_requires_allocation;material_certificate_required,Nucor Corp,alternate,thyssenkrupp Materials France,alternate,SCHROTH Safety Products,baseline_primary,Anjou Aeronautique,alternate,6756.6,ship|truck,7295.8,ship|truck,7298.1,ship|truck,19.2,truck
